# 	 comment
library,name
Rocklin,HEEH_rd1_0881
Rocklin,EHEE_rd2_1086
Rocklin,HEEH_rd1_0354
Rocklin,EEHEE_rd1_0268
Rocklin,EHEE_rd2_0161
Rocklin,HEEH_rd3_0943
Rocklin,HEEH_rd3_0531
Rocklin,HHH_rd1_0327
Rocklin,HEEH_rd3_0296
Rocklin,HHH_rd1_0480
Rocklin,HEEH_rd4_0912
Rocklin,HEEH_rd4_0560
Rocklin,HHH_rd2_0008
Rocklin,HEEH_rd3_1371
Rocklin,EHEE_rd4_0808
Rocklin,EHEE_rd1_0188
Rocklin,EHEE_rd2_0500
Rocklin,EHEE_rd2_0972
Rocklin,EEHEE_rd1_1049
Rocklin,EEHEE_rd2_0526
Rocklin,HEEH_rd1_0092
Rocklin,EEHEE_rd2_0954
Rocklin,HHH_rd4_0172
Rocklin,HEEH_rd2_0868
Rocklin,HHH_rd3_0123
Rocklin,EEHEE_rd1_0609
Rocklin,EEHEE_rd2_0281
Rocklin,HEEH_rd1_0735
Rocklin,HEEH_rd3_1710
Rocklin,HEEH_rd3_0150
Rocklin,HHH_rd1_0746
Rocklin,HEEH_rd4_0101
Rocklin,EEHEE_rd3_0927
Rocklin,EEHEE_rd3_0555
Rocklin,HEEH_rd3_0469
Rocklin,EEHEE_rd4_0976
Rocklin,EEHEE_rd4_0504
Rocklin,HHH_rd2_0150
Rocklin,HEEH_rd4_0438
Rocklin,HEEH_rd3_1229
Rocklin,EEHEE_rd3_1315
Rocklin,EHEE_rd4_0285
Rocklin,EHEE_rd4_0950
Rocklin,EHEE_rd4_0522
Rocklin,HEEH_rd2_0123
Rocklin,EEHEE_rd1_0497
Rocklin,HHH_rd4_0839
Rocklin,HEEH_rd2_0684
Rocklin,EEHEE_rd1_0330
Rocklin,EHEE_rd2_0039
Rocklin,EHEE_rd1_0316
Rocklin,EHEE_rd3_0112
Rocklin,EEHEE_rd3_1774
Rocklin,HEEH_rd3_1648
Rocklin,EHEE_rd4_0143
Rocklin,HEEH_rd3_0008
Rocklin,EEHEE_rd3_0134
Rocklin,EEHEE_rd3_0693
Rocklin,HEEH_rd4_0059
Rocklin,EEHEE_rd4_0165
Rocklin,EHEE_rd2_0458
Rocklin,EEHEE_rd1_1111
Rocklin,EHEE_rd1_0777
Rocklin,EHEE_rd2_1218
Rocklin,HEEH_rd2_0542
Rocklin,HEEH_rd2_0930
Rocklin,EEHEE_rd1_0751
Rocklin,EEHEE_rd1_0027
Rocklin,HEEH_rd2_0593
Rocklin,EEHEE_rd2_0308
Rocklin,EEHEE_rd1_0780
Rocklin,HEEH_rd2_0234
Rocklin,EHEE_rd2_0489
Rocklin,EHEE_rd1_0001
Rocklin,HHH_rd2_0247
Rocklin,EEHEE_rd4_0613
Rocklin,HHH_rd1_0168
Rocklin,HEEH_rd4_0088
Rocklin,EEHEE_rd3_0642
Rocklin,EHEE_rd4_0635
Rocklin,HEEH_rd3_1699
Rocklin,EHEE_rd4_0192
Rocklin,EEHEE_rd3_1002
Rocklin,EHEE_rd1_0812
Rocklin,EHEE_rd1_0460
Rocklin,EEHEE_rd2_1129
Rocklin,HEEH_rd2_1015
Rocklin,HEEH_rd1_0908
Rocklin,EEHEE_rd1_0834
Rocklin,EEHEE_rd1_0446
Rocklin,HEEH_rd2_0655
Rocklin,EEHEE_rd2_0769
Rocklin,EHEE_rd4_0254
